********************
Train and test 60-40% split with test_fold official
File number in train dataset: 539
********************
Extracting individual breathing cycles..
[Preprocessed train dataset information]
total number of audio data: 4142
Class 0 (normal) : 2063 (49.8%)
Class 1 (crackle): 1215 (29.3%)
Class 2 (wheeze) : 501  (12.1%)
Class 3 (both)   : 363  (8.8%)
********************
Train and test 60-40% split with test_fold official
File number in test dataset: 381
********************
Extracting individual breathing cycles..
[Preprocessed test dataset information]
total number of audio data: 2756
Class 0 (normal) : 1579 (57.3%)
Class 1 (crackle): 649  (23.5%)
Class 2 (wheeze) : 385  (14.0%)
Class 3 (both)   : 143  (5.2%)

 Loaded SSAST-Custom-230831.pth successfully.
now load a SSL pretrained models from Custom
pretraining patch split stride: frequency=16, time=16
pretraining patch shape: frequency=16, time=16
pretraining patch array dimension: frequency=8, time=64
pretraining number of patches=512
fine-tuning patch split stride: frequncey=10, time=10
fine-tuning number of patches=948
********************
Training for 50 epochs on icbhi dataset
Train: [1][10/517]	BT 0.232 (1.175)	DT 0.032 (0.170)	loss 1.277 (1.398)	Acc@1 12.500 (13.750)
Train: [12][150/517]	BT 0.234 (0.241)	DT 0.028 (0.037)	loss 0.930 (0.993)	Acc@1 62.500 (58.667)
Train: [12][160/517]	BT 0.231 (0.241)	DT 0.027 (0.036)	loss 1.507 (1.000)	Acc@1 62.500 (58.906)
Train: [12][170/517]	BT 0.232 (0.240)	DT 0.027 (0.036)	loss 1.486 (0.992)	Acc@1 75.000 (59.706)
Train: [12][180/517]	BT 0.233 (0.240)	DT 0.028 (0.035)	loss 0.536 (0.986)	Acc@1 87.500 (59.861)
Train: [12][190/517]	BT 0.230 (0.239)	DT 0.026 (0.035)	loss 0.582 (0.984)	Acc@1 62.500 (60.066)
Train: [12][200/517]	BT 0.230 (0.239)	DT 0.026 (0.035)	loss 1.520 (1.001)	Acc@1 37.500 (59.438)
Train: [12][210/517]	BT 0.231 (0.239)	DT 0.027 (0.034)	loss 0.758 (1.008)	Acc@1 62.500 (59.345)
Train: [12][220/517]	BT 0.233 (0.238)	DT 0.027 (0.034)	loss 0.780 (1.014)	Acc@1 50.000 (58.807)
Train: [12][230/517]	BT 0.230 (0.238)	DT 0.026 (0.034)	loss 1.376 (1.015)	Acc@1 25.000 (58.152)
Train: [12][240/517]	BT 0.231 (0.238)	DT 0.026 (0.033)	loss 1.178 (1.017)	Acc@1 37.500 (57.865)
Train: [12][250/517]	BT 0.232 (0.238)	DT 0.027 (0.033)	loss 0.846 (1.020)	Acc@1 62.500 (57.500)
Train: [12][260/517]	BT 0.229 (0.237)	DT 0.026 (0.033)	loss 1.272 (1.026)	Acc@1 50.000 (57.163)
Train: [12][270/517]	BT 0.230 (0.237)	DT 0.027 (0.033)	loss 1.007 (1.029)	Acc@1 75.000 (57.407)
Train: [12][280/517]	BT 0.237 (0.237)	DT 0.033 (0.032)	loss 0.747 (1.022)	Acc@1 75.000 (57.902)
Train: [12][290/517]	BT 0.231 (0.237)	DT 0.027 (0.032)	loss 0.729 (1.021)	Acc@1 62.500 (57.974)
Train: [12][300/517]	BT 0.235 (0.237)	DT 0.028 (0.032)	loss 0.834 (1.026)	Acc@1 75.000 (58.083)
Train: [12][310/517]	BT 0.231 (0.236)	DT 0.027 (0.032)	loss 1.049 (1.021)	Acc@1 50.000 (58.024)
Train: [12][320/517]	BT 0.233 (0.236)	DT 0.028 (0.032)	loss 0.788 (1.025)	Acc@1 75.000 (58.125)
Train: [12][330/517]	BT 0.233 (0.236)	DT 0.028 (0.032)	loss 0.917 (1.027)	Acc@1 75.000 (57.955)
Train: [12][340/517]	BT 0.232 (0.236)	DT 0.027 (0.032)	loss 1.051 (1.031)	Acc@1 62.500 (57.794)
Train: [12][350/517]	BT 0.235 (0.236)	DT 0.028 (0.032)	loss 0.687 (1.028)	Acc@1 62.500 (57.893)
Train: [12][360/517]	BT 0.234 (0.236)	DT 0.029 (0.032)	loss 1.114 (1.027)	Acc@1 62.500 (57.917)
Train: [12][370/517]	BT 0.234 (0.236)	DT 0.029 (0.031)	loss 0.787 (1.029)	Acc@1 75.000 (57.872)
Train: [12][380/517]	BT 0.233 (0.236)	DT 0.028 (0.031)	loss 1.174 (1.030)	Acc@1 62.500 (57.796)
Train: [12][390/517]	BT 0.232 (0.236)	DT 0.026 (0.031)	loss 0.772 (1.031)	Acc@1 50.000 (57.821)
Train: [12][400/517]	BT 0.232 (0.236)	DT 0.028 (0.031)	loss 0.852 (1.030)	Acc@1 50.000 (57.750)
Train: [12][410/517]	BT 0.233 (0.236)	DT 0.028 (0.031)	loss 1.091 (1.026)	Acc@1 50.000 (57.896)
Train: [12][420/517]	BT 0.236 (0.236)	DT 0.032 (0.031)	loss 0.654 (1.024)	Acc@1 62.500 (57.976)
Train: [12][430/517]	BT 0.233 (0.235)	DT 0.028 (0.031)	loss 0.896 (1.020)	Acc@1 87.500 (58.401)
Train: [12][440/517]	BT 0.231 (0.235)	DT 0.027 (0.031)	loss 1.394 (1.020)	Acc@1 50.000 (58.352)
Train: [12][450/517]	BT 0.232 (0.235)	DT 0.028 (0.031)	loss 0.656 (1.019)	Acc@1 62.500 (58.389)
Train: [12][460/517]	BT 0.230 (0.235)	DT 0.026 (0.031)	loss 1.476 (1.021)	Acc@1 25.000 (58.179)
Train: [12][470/517]	BT 0.232 (0.235)	DT 0.028 (0.031)	loss 1.484 (1.020)	Acc@1 62.500 (58.245)
Train: [12][480/517]	BT 0.232 (0.235)	DT 0.027 (0.031)	loss 0.801 (1.019)	Acc@1 37.500 (58.203)
Train: [12][490/517]	BT 0.233 (0.235)	DT 0.028 (0.031)	loss 0.751 (1.023)	Acc@1 62.500 (58.087)
Train: [12][500/517]	BT 0.232 (0.235)	DT 0.028 (0.031)	loss 1.376 (1.023)	Acc@1 50.000 (58.000)
Train: [12][510/517]	BT 0.231 (0.235)	DT 0.027 (0.031)	loss 0.933 (1.028)	Acc@1 62.500 (57.868)
Train epoch 12, total time 121.67, accuracy:57.79
 * S_p: 37.05, S_e: 42.91, Score: 39.98 (Best S_p: 48.77, S_e: 36.28, Score: 42.52)
 * Acc@1 39.55
Train: [13][10/517]	BT 0.230 (0.343)	DT 0.027 (0.139)	loss 0.753 (0.968)	Acc@1 75.000 (63.750)
Train: [13][20/517]	BT 0.232 (0.287)	DT 0.029 (0.083)	loss 0.822 (0.935)	Acc@1 50.000 (61.875)
Train: [13][30/517]	BT 0.231 (0.269)	DT 0.027 (0.065)	loss 0.675 (0.938)	Acc@1 87.500 (64.167)
Train: [13][40/517]	BT 0.233 (0.259)	DT 0.028 (0.056)	loss 0.609 (0.935)	Acc@1 87.500 (63.125)
Train: [13][50/517]	BT 0.233 (0.254)	DT 0.027 (0.050)	loss 0.668 (0.937)	Acc@1 75.000 (63.000)
Train: [13][60/517]	BT 0.233 (0.250)	DT 0.029 (0.046)	loss 0.789 (0.954)	Acc@1 75.000 (61.875)
Train: [13][70/517]	BT 0.233 (0.248)	DT 0.028 (0.044)	loss 1.249 (0.952)	Acc@1 62.500 (61.786)
Train: [13][80/517]	BT 0.234 (0.246)	DT 0.029 (0.042)	loss 1.195 (0.954)	Acc@1 62.500 (62.188)
Train: [13][90/517]	BT 0.232 (0.245)	DT 0.028 (0.040)	loss 0.980 (0.948)	Acc@1 75.000 (61.806)
Train: [13][100/517]	BT 0.233 (0.243)	DT 0.028 (0.039)	loss 0.876 (0.948)	Acc@1 62.500 (61.250)
Train: [13][110/517]	BT 0.234 (0.243)	DT 0.028 (0.038)	loss 0.571 (0.964)	Acc@1 75.000 (61.477)
Train: [13][120/517]	BT 0.232 (0.242)	DT 0.027 (0.038)	loss 0.796 (0.974)	Acc@1 87.500 (61.771)
Train: [13][130/517]	BT 0.232 (0.241)	DT 0.029 (0.037)	loss 0.833 (0.983)	Acc@1 62.500 (61.058)
Train: [13][140/517]	BT 0.232 (0.240)	DT 0.028 (0.036)	loss 0.793 (0.992)	Acc@1 75.000 (60.804)
Train: [13][150/517]	BT 0.233 (0.240)	DT 0.029 (0.036)	loss 0.609 (1.003)	Acc@1 62.500 (59.500)
Train: [13][160/517]	BT 0.231 (0.239)	DT 0.026 (0.035)	loss 0.915 (0.995)	Acc@1 37.500 (59.844)
Train: [13][170/517]	BT 0.231 (0.239)	DT 0.027 (0.035)	loss 0.744 (1.000)	Acc@1 75.000 (59.779)
Train: [13][180/517]	BT 0.231 (0.239)	DT 0.027 (0.034)	loss 1.074 (0.995)	Acc@1 50.000 (60.208)
Train: [13][190/517]	BT 0.230 (0.238)	DT 0.027 (0.034)	loss 1.239 (1.001)	Acc@1 50.000 (60.263)
Train: [13][200/517]	BT 0.235 (0.238)	DT 0.029 (0.034)	loss 0.898 (0.992)	Acc@1 50.000 (60.688)
Train: [13][210/517]	BT 0.233 (0.238)	DT 0.028 (0.033)	loss 1.074 (0.993)	Acc@1 50.000 (60.476)
Train: [13][220/517]	BT 0.233 (0.237)	DT 0.029 (0.033)	loss 0.854 (0.992)	Acc@1 50.000 (60.227)
Train: [13][230/517]	BT 0.229 (0.237)	DT 0.026 (0.033)	loss 0.834 (0.988)	Acc@1 75.000 (60.326)
Train: [13][240/517]	BT 0.231 (0.237)	DT 0.027 (0.033)	loss 0.888 (0.990)	Acc@1 37.500 (60.208)
Train: [13][250/517]	BT 0.233 (0.237)	DT 0.028 (0.033)	loss 1.004 (0.990)	Acc@1 62.500 (60.100)
Train: [13][260/517]	BT 0.230 (0.237)	DT 0.026 (0.032)	loss 1.632 (0.987)	Acc@1 62.500 (60.144)
Train: [13][270/517]	BT 0.233 (0.237)	DT 0.028 (0.032)	loss 0.625 (0.986)	Acc@1 75.000 (60.185)
Train: [13][280/517]	BT 0.235 (0.236)	DT 0.030 (0.032)	loss 1.008 (0.990)	Acc@1 37.500 (59.911)
Train: [13][290/517]	BT 0.235 (0.236)	DT 0.031 (0.032)	loss 0.977 (0.989)	Acc@1 50.000 (59.526)
Train: [13][300/517]	BT 0.233 (0.236)	DT 0.029 (0.032)	loss 1.213 (0.990)	Acc@1 37.500 (59.125)
Train: [13][310/517]	BT 0.233 (0.236)	DT 0.027 (0.032)	loss 0.539 (0.996)	Acc@1 87.500 (58.952)
Train: [13][320/517]	BT 0.235 (0.236)	DT 0.030 (0.032)	loss 1.309 (0.999)	Acc@1 62.500 (58.672)
Train: [13][330/517]	BT 0.233 (0.236)	DT 0.028 (0.032)	loss 1.006 (1.000)	Acc@1 62.500 (58.598)
Train: [13][340/517]	BT 0.232 (0.236)	DT 0.028 (0.032)	loss 0.963 (1.001)	Acc@1 62.500 (58.493)
Train: [13][350/517]	BT 0.231 (0.236)	DT 0.027 (0.032)	loss 1.152 (1.011)	Acc@1 62.500 (58.357)
Train: [13][360/517]	BT 0.232 (0.236)	DT 0.027 (0.032)	loss 1.083 (1.009)	Acc@1 75.000 (58.472)
Train: [13][370/517]	BT 0.235 (0.236)	DT 0.030 (0.031)	loss 0.653 (1.012)	Acc@1 75.000 (58.277)
Train: [13][380/517]	BT 0.234 (0.236)	DT 0.029 (0.031)	loss 1.814 (1.013)	Acc@1 50.000 (58.421)
Train: [13][390/517]	BT 0.234 (0.236)	DT 0.029 (0.031)	loss 1.315 (1.017)	Acc@1 75.000 (58.077)
Train: [13][400/517]	BT 0.234 (0.236)	DT 0.028 (0.031)	loss 1.525 (1.017)	Acc@1 37.500 (58.094)
Train: [13][410/517]	BT 0.235 (0.236)	DT 0.030 (0.031)	loss 1.418 (1.020)	Acc@1 37.500 (57.988)
Train: [13][420/517]	BT 0.241 (0.236)	DT 0.036 (0.031)	loss 0.745 (1.017)	Acc@1 75.000 (58.125)
Train: [13][430/517]	BT 0.240 (0.236)	DT 0.034 (0.031)	loss 0.976 (1.014)	Acc@1 62.500 (58.314)
Train: [13][440/517]	BT 0.234 (0.236)	DT 0.029 (0.031)	loss 0.541 (1.014)	Acc@1 75.000 (58.295)
Train: [13][450/517]	BT 0.236 (0.236)	DT 0.031 (0.031)	loss 1.182 (1.014)	Acc@1 37.500 (58.139)
Train: [13][460/517]	BT 0.235 (0.236)	DT 0.031 (0.031)	loss 0.758 (1.014)	Acc@1 62.500 (58.043)
Train: [13][470/517]	BT 0.232 (0.236)	DT 0.027 (0.031)	loss 1.002 (1.013)	Acc@1 62.500 (57.872)
Train: [13][480/517]	BT 0.232 (0.235)	DT 0.028 (0.031)	loss 0.577 (1.013)	Acc@1 75.000 (57.943)
Train: [13][490/517]	BT 0.233 (0.235)	DT 0.028 (0.031)	loss 1.191 (1.016)	Acc@1 50.000 (57.832)
Train: [13][500/517]	BT 0.229 (0.235)	DT 0.027 (0.031)	loss 0.906 (1.019)	Acc@1 75.000 (57.850)
Train: [13][510/517]	BT 0.231 (0.235)	DT 0.026 (0.031)	loss 1.242 (1.019)	Acc@1 62.500 (57.672)
Train epoch 13, total time 121.78, accuracy:57.66
 * S_p: 43.13, S_e: 34.92, Score: 39.02 (Best S_p: 48.77, S_e: 36.28, Score: 42.52)
 * Acc@1 39.62
Train: [14][10/517]	BT 0.234 (0.346)	DT 0.029 (0.142)	loss 0.866 (1.084)	Acc@1 62.500 (47.500)
Train: [14][20/517]	BT 0.236 (0.289)	DT 0.031 (0.085)	loss 1.399 (1.054)	Acc@1 50.000 (52.500)
Train: [14][30/517]	BT 0.234 (0.270)	DT 0.029 (0.066)	loss 0.548 (1.013)	Acc@1 100.000 (56.250)
Train: [14][40/517]	BT 0.232 (0.261)	DT 0.028 (0.056)	loss 1.825 (1.007)	Acc@1 62.500 (54.688)
Train: [14][50/517]	BT 0.233 (0.255)	DT 0.030 (0.051)	loss 0.872 (1.017)	Acc@1 75.000 (56.250)
Train: [14][60/517]	BT 0.230 (0.251)	DT 0.026 (0.047)	loss 1.407 (1.006)	Acc@1 37.500 (57.708)
Train: [14][70/517]	BT 0.231 (0.249)	DT 0.027 (0.044)	loss 1.050 (1.028)	Acc@1 62.500 (56.964)
Train: [14][80/517]	BT 0.229 (0.246)	DT 0.026 (0.042)	loss 1.528 (1.019)	Acc@1 50.000 (57.656)
Train: [14][90/517]	BT 0.228 (0.245)	DT 0.025 (0.041)	loss 0.919 (1.013)	Acc@1 62.500 (57.778)
Train: [14][100/517]	BT 0.231 (0.243)	DT 0.028 (0.039)	loss 0.468 (1.008)	Acc@1 62.500 (57.375)
Train: [14][110/517]	BT 0.232 (0.242)	DT 0.029 (0.038)	loss 0.846 (1.011)	Acc@1 62.500 (57.386)
Train: [14][120/517]	BT 0.230 (0.241)	DT 0.026 (0.037)	loss 0.997 (1.024)	Acc@1 50.000 (56.771)
Train: [14][130/517]	BT 0.230 (0.241)	DT 0.025 (0.037)	loss 1.197 (1.012)	Acc@1 50.000 (57.500)
Train: [14][140/517]	BT 0.228 (0.240)	DT 0.026 (0.036)	loss 1.054 (1.009)	Acc@1 37.500 (56.875)
Train: [14][150/517]	BT 0.230 (0.239)	DT 0.026 (0.035)	loss 0.879 (1.021)	Acc@1 37.500 (56.000)
Train: [14][160/517]	BT 0.231 (0.239)	DT 0.026 (0.035)	loss 1.280 (1.016)	Acc@1 50.000 (55.859)
Train: [14][170/517]	BT 0.231 (0.238)	DT 0.026 (0.034)	loss 1.223 (1.017)	Acc@1 37.500 (55.662)
Train: [14][180/517]	BT 0.231 (0.238)	DT 0.027 (0.034)	loss 0.553 (1.012)	Acc@1 100.000 (55.764)
Train: [14][190/517]	BT 0.229 (0.238)	DT 0.026 (0.034)	loss 0.897 (1.006)	Acc@1 87.500 (56.118)
Train: [14][200/517]	BT 0.232 (0.237)	DT 0.028 (0.033)	loss 0.958 (1.005)	Acc@1 75.000 (56.562)
Train: [14][210/517]	BT 0.230 (0.237)	DT 0.026 (0.033)	loss 0.623 (1.008)	Acc@1 62.500 (56.667)
Train: [14][220/517]	BT 0.229 (0.237)	DT 0.026 (0.033)	loss 0.944 (1.004)	Acc@1 62.500 (56.705)
Train: [14][230/517]	BT 0.230 (0.236)	DT 0.026 (0.032)	loss 1.191 (1.003)	Acc@1 62.500 (56.902)
Train: [14][240/517]	BT 0.230 (0.236)	DT 0.026 (0.032)	loss 1.231 (1.009)	Acc@1 62.500 (56.875)
Train: [14][250/517]	BT 0.234 (0.236)	DT 0.031 (0.032)	loss 1.896 (1.006)	Acc@1 37.500 (56.900)
Train: [14][260/517]	BT 0.235 (0.236)	DT 0.031 (0.032)	loss 0.885 (1.007)	Acc@1 75.000 (56.731)
Train: [14][270/517]	BT 0.233 (0.236)	DT 0.028 (0.032)	loss 1.331 (1.007)	Acc@1 25.000 (56.713)
Train: [14][280/517]	BT 0.229 (0.236)	DT 0.026 (0.032)	loss 0.723 (1.009)	Acc@1 75.000 (56.607)
Train: [14][290/517]	BT 0.229 (0.235)	DT 0.026 (0.032)	loss 0.720 (1.006)	Acc@1 50.000 (56.767)
Train: [14][300/517]	BT 0.234 (0.235)	DT 0.029 (0.031)	loss 0.859 (1.006)	Acc@1 75.000 (56.750)
Train: [14][310/517]	BT 0.231 (0.235)	DT 0.027 (0.031)	loss 0.862 (1.007)	Acc@1 87.500 (56.855)
Train: [14][320/517]	BT 0.231 (0.235)	DT 0.029 (0.031)	loss 1.146 (1.006)	Acc@1 37.500 (56.797)
Train: [14][330/517]	BT 0.234 (0.235)	DT 0.031 (0.031)	loss 0.782 (1.003)	Acc@1 87.500 (57.159)
Train: [14][340/517]	BT 0.229 (0.235)	DT 0.026 (0.031)	loss 1.118 (1.002)	Acc@1 87.500 (57.426)
Train: [14][350/517]	BT 0.229 (0.235)	DT 0.026 (0.031)	loss 0.856 (0.998)	Acc@1 75.000 (57.821)
Train: [14][360/517]	BT 0.229 (0.234)	DT 0.027 (0.031)	loss 1.037 (0.996)	Acc@1 37.500 (58.056)
Train: [14][370/517]	BT 0.230 (0.234)	DT 0.025 (0.031)	loss 1.651 (0.997)	Acc@1 87.500 (58.142)
Train: [14][380/517]	BT 0.230 (0.234)	DT 0.026 (0.030)	loss 0.933 (0.998)	Acc@1 50.000 (58.026)
Train: [14][390/517]	BT 0.229 (0.234)	DT 0.026 (0.030)	loss 1.386 (0.994)	Acc@1 62.500 (58.237)
Train: [14][400/517]	BT 0.231 (0.234)	DT 0.028 (0.030)	loss 0.617 (0.988)	Acc@1 75.000 (58.531)
Train: [14][410/517]	BT 0.228 (0.234)	DT 0.025 (0.030)	loss 1.813 (0.984)	Acc@1 37.500 (58.598)
Train: [14][420/517]	BT 0.230 (0.234)	DT 0.027 (0.030)	loss 1.039 (0.983)	Acc@1 62.500 (58.661)
Train: [14][430/517]	BT 0.229 (0.234)	DT 0.026 (0.030)	loss 1.407 (0.987)	Acc@1 50.000 (58.547)
Train: [14][440/517]	BT 0.228 (0.234)	DT 0.025 (0.030)	loss 0.579 (0.983)	Acc@1 87.500 (58.864)
Train: [14][450/517]	BT 0.231 (0.233)	DT 0.027 (0.030)	loss 0.680 (0.982)	Acc@1 100.000 (58.972)
Train: [14][460/517]	BT 0.233 (0.233)	DT 0.031 (0.030)	loss 1.226 (0.983)	Acc@1 50.000 (58.696)
Train: [14][470/517]	BT 0.229 (0.233)	DT 0.026 (0.030)	loss 1.234 (0.984)	Acc@1 37.500 (58.697)
Train: [14][480/517]	BT 0.230 (0.233)	DT 0.027 (0.030)	loss 1.047 (0.987)	Acc@1 50.000 (58.490)
Train: [14][490/517]	BT 0.229 (0.233)	DT 0.027 (0.030)	loss 0.639 (0.988)	Acc@1 62.500 (58.342)
Train: [14][500/517]	BT 0.229 (0.233)	DT 0.026 (0.030)	loss 0.586 (0.988)	Acc@1 75.000 (58.200)
Train: [14][510/517]	BT 0.228 (0.233)	DT 0.025 (0.030)	loss 0.755 (0.985)	Acc@1 87.500 (58.284)
Train epoch 14, total time 120.71, accuracy:58.51
 * S_p: 33.31, S_e: 45.62, Score: 39.47 (Best S_p: 48.77, S_e: 36.28, Score: 42.52)
 * Acc@1 38.57
Train: [15][10/517]	BT 0.230 (0.356)	DT 0.026 (0.152)	loss 1.024 (1.018)	Acc@1 75.000 (60.000)
Train: [15][20/517]	BT 0.230 (0.293)	DT 0.026 (0.089)	loss 0.872 (0.965)	Acc@1 50.000 (61.250)
Train: [15][30/517]	BT 0.230 (0.273)	DT 0.027 (0.069)	loss 1.017 (0.976)	Acc@1 37.500 (61.250)
Train: [15][40/517]	BT 0.230 (0.262)	DT 0.026 (0.059)	loss 0.981 (0.948)	Acc@1 75.000 (61.250)
Train: [15][50/517]	BT 0.230 (0.256)	DT 0.026 (0.052)	loss 0.477 (0.943)	Acc@1 87.500 (60.750)
Train: [15][60/517]	BT 0.233 (0.252)	DT 0.030 (0.048)	loss 0.518 (0.917)	Acc@1 87.500 (61.250)
Train: [15][70/517]	BT 0.232 (0.249)	DT 0.028 (0.045)	loss 0.883 (0.935)	Acc@1 75.000 (61.250)
Train: [15][80/517]	BT 0.235 (0.247)	DT 0.030 (0.043)	loss 1.008 (0.948)	Acc@1 62.500 (61.406)
Train: [15][90/517]	BT 0.230 (0.245)	DT 0.026 (0.041)	loss 1.303 (0.954)	Acc@1 37.500 (60.972)
Train: [15][100/517]	BT 0.234 (0.244)	DT 0.031 (0.040)	loss 0.883 (0.944)	Acc@1 50.000 (60.875)
Train: [15][110/517]	BT 0.229 (0.242)	DT 0.026 (0.039)	loss 0.976 (0.944)	Acc@1 62.500 (60.682)
Train: [15][120/517]	BT 0.229 (0.241)	DT 0.026 (0.038)	loss 1.181 (0.969)	Acc@1 37.500 (58.958)
Train: [15][130/517]	BT 0.230 (0.241)	DT 0.026 (0.037)	loss 1.563 (0.973)	Acc@1 50.000 (59.231)
Train: [15][140/517]	BT 0.233 (0.240)	DT 0.029 (0.036)	loss 0.846 (0.957)	Acc@1 50.000 (59.643)
Train: [15][150/517]	BT 0.230 (0.239)	DT 0.026 (0.036)	loss 1.341 (0.954)	Acc@1 50.000 (60.250)
Train: [15][160/517]	BT 0.228 (0.239)	DT 0.025 (0.035)	loss 1.183 (0.945)	Acc@1 50.000 (60.859)
Train: [15][170/517]	BT 0.230 (0.238)	DT 0.027 (0.035)	loss 0.756 (0.943)	Acc@1 62.500 (61.176)
Train: [15][180/517]	BT 0.230 (0.238)	DT 0.027 (0.034)	loss 1.027 (0.947)	Acc@1 50.000 (61.042)
Train: [15][190/517]	BT 0.230 (0.237)	DT 0.027 (0.034)	loss 1.648 (0.958)	Acc@1 25.000 (60.461)
Train: [15][200/517]	BT 0.232 (0.237)	DT 0.028 (0.033)	loss 1.234 (0.956)	Acc@1 37.500 (60.188)
Train: [15][210/517]	BT 0.229 (0.237)	DT 0.026 (0.033)	loss 1.801 (0.962)	Acc@1 12.500 (59.524)
Train: [15][220/517]	BT 0.232 (0.236)	DT 0.029 (0.033)	loss 1.206 (0.967)	Acc@1 75.000 (59.773)
Train: [15][230/517]	BT 0.234 (0.236)	DT 0.030 (0.033)	loss 0.972 (0.969)	Acc@1 50.000 (59.620)
Train: [15][240/517]	BT 0.231 (0.236)	DT 0.027 (0.032)	loss 0.686 (0.972)	Acc@1 50.000 (59.479)
Train: [15][250/517]	BT 0.230 (0.236)	DT 0.027 (0.032)	loss 0.487 (0.971)	Acc@1 87.500 (59.800)
Train: [15][260/517]	BT 0.232 (0.236)	DT 0.029 (0.032)	loss 0.893 (0.974)	Acc@1 75.000 (60.096)
Train: [15][270/517]	BT 0.230 (0.235)	DT 0.027 (0.032)	loss 1.358 (0.977)	Acc@1 62.500 (59.722)
Train: [15][280/517]	BT 0.229 (0.235)	DT 0.026 (0.032)	loss 0.659 (0.973)	Acc@1 75.000 (59.955)
Train: [15][290/517]	BT 0.230 (0.235)	DT 0.027 (0.031)	loss 1.024 (0.976)	Acc@1 62.500 (59.741)
Train: [15][300/517]	BT 0.229 (0.235)	DT 0.025 (0.031)	loss 0.946 (0.977)	Acc@1 25.000 (59.292)
Train: [15][310/517]	BT 0.230 (0.235)	DT 0.027 (0.031)	loss 0.964 (0.975)	Acc@1 62.500 (59.315)
Train: [15][320/517]	BT 0.229 (0.235)	DT 0.026 (0.031)	loss 0.749 (0.974)	Acc@1 62.500 (59.180)
Train: [15][330/517]	BT 0.230 (0.235)	DT 0.027 (0.031)	loss 0.559 (0.976)	Acc@1 62.500 (59.318)
Train: [15][340/517]	BT 0.230 (0.234)	DT 0.026 (0.031)	loss 1.061 (0.976)	Acc@1 37.500 (59.081)
Train: [15][350/517]	BT 0.230 (0.234)	DT 0.027 (0.031)	loss 0.944 (0.977)	Acc@1 62.500 (59.107)
Train: [15][360/517]	BT 0.231 (0.234)	DT 0.026 (0.031)	loss 0.933 (0.975)	Acc@1 62.500 (59.167)
Train: [15][370/517]	BT 0.231 (0.234)	DT 0.027 (0.031)	loss 1.166 (0.975)	Acc@1 37.500 (59.054)
Train: [15][380/517]	BT 0.233 (0.234)	DT 0.029 (0.030)	loss 0.535 (0.976)	Acc@1 87.500 (59.178)
Train: [15][390/517]	BT 0.229 (0.234)	DT 0.025 (0.030)	loss 1.350 (0.976)	Acc@1 75.000 (59.199)
Train: [15][400/517]	BT 0.231 (0.234)	DT 0.028 (0.030)	loss 1.000 (0.974)	Acc@1 37.500 (59.219)
Train: [15][410/517]	BT 0.229 (0.234)	DT 0.026 (0.030)	loss 1.098 (0.981)	Acc@1 37.500 (59.024)
Train: [15][420/517]	BT 0.231 (0.234)	DT 0.027 (0.030)	loss 1.161 (0.980)	Acc@1 50.000 (59.018)
Train: [15][430/517]	BT 0.229 (0.234)	DT 0.026 (0.030)	loss 1.500 (0.981)	Acc@1 25.000 (58.866)
Train: [15][440/517]	BT 0.230 (0.234)	DT 0.026 (0.030)	loss 0.353 (0.978)	Acc@1 87.500 (58.892)
Train: [15][450/517]	BT 0.230 (0.234)	DT 0.027 (0.030)	loss 0.656 (0.981)	Acc@1 75.000 (58.972)
Train: [15][460/517]	BT 0.236 (0.233)	DT 0.032 (0.030)	loss 1.164 (0.980)	Acc@1 25.000 (58.995)
Train: [15][470/517]	BT 0.236 (0.233)	DT 0.031 (0.030)	loss 1.005 (0.984)	Acc@1 50.000 (58.750)
Train: [15][480/517]	BT 0.232 (0.233)	DT 0.028 (0.030)	loss 0.912 (0.985)	Acc@1 50.000 (58.568)
Train: [15][490/517]	BT 0.232 (0.233)	DT 0.028 (0.030)	loss 1.144 (0.986)	Acc@1 75.000 (58.469)
Train: [15][500/517]	BT 0.232 (0.233)	DT 0.027 (0.030)	loss 1.074 (0.988)	Acc@1 62.500 (58.300)
Train: [15][510/517]	BT 0.229 (0.233)	DT 0.025 (0.030)	loss 1.066 (0.988)	Acc@1 87.500 (58.333)
Train epoch 15, total time 120.89, accuracy:58.39
 * S_p: 40.98, S_e: 39.51, Score: 40.24 (Best S_p: 48.77, S_e: 36.28, Score: 42.52)
 * Acc@1 40.35
Train: [16][10/517]	BT 0.236 (0.345)	DT 0.031 (0.140)	loss 0.270 (0.758)	Acc@1 87.500 (68.750)
Train: [16][20/517]	BT 0.230 (0.287)	DT 0.026 (0.083)	loss 0.776 (0.923)	Acc@1 62.500 (65.625)
Train: [16][30/517]	BT 0.231 (0.269)	DT 0.026 (0.065)	loss 1.131 (0.953)	Acc@1 37.500 (64.583)
Train: [16][40/517]	BT 0.230 (0.260)	DT 0.026 (0.056)	loss 0.979 (0.977)	Acc@1 50.000 (62.500)
Train: [16][50/517]	BT 0.236 (0.254)	DT 0.033 (0.050)	loss 1.057 (1.001)	Acc@1 62.500 (61.250)
Train: [16][60/517]	BT 0.229 (0.250)	DT 0.026 (0.046)	loss 0.716 (1.008)	Acc@1 75.000 (59.375)
Train: [16][70/517]	BT 0.235 (0.248)	DT 0.032 (0.044)	loss 0.598 (0.993)	Acc@1 62.500 (59.643)
Train: [16][80/517]	BT 0.235 (0.246)	DT 0.032 (0.042)	loss 0.839 (1.003)	Acc@1 50.000 (58.125)
