********************
Train and test 60-40% split with test_fold official
File number in train dataset: 539
********************
Extracting individual breathing cycles..
[Preprocessed train dataset information]
total number of audio data: 4142
Class 0 (normal) : 2063 (49.8%)
Class 1 (crackle): 1215 (29.3%)
Class 2 (wheeze) : 501  (12.1%)
Class 3 (both)   : 363  (8.8%)
********************
Train and test 60-40% split with test_fold official
File number in test dataset: 381
********************
Extracting individual breathing cycles..
[Preprocessed test dataset information]
total number of audio data: 2756
Class 0 (normal) : 1579 (57.3%)
Class 1 (crackle): 649  (23.5%)
Class 2 (wheeze) : 385  (14.0%)
Class 3 (both)   : 143  (5.2%)

 Loaded SSAST-Custom-230911.pth successfully.
now load a SSL pretrained models from Custom
pretraining patch split stride: frequency=16, time=16
pretraining patch shape: frequency=16, time=16
pretraining patch array dimension: frequency=8, time=64
pretraining number of patches=512
fine-tuning patch split stride: frequncey=10, time=10
fine-tuning number of patches=948
********************
Training for 50 epochs on icbhi dataset
Train: [1][10/517]	BT 0.234 (3.935)	DT 0.030 (0.320)	loss 1.861 (1.586)	Acc@1 0.000 (18.750)
Train: [11][220/517]	BT 0.233 (0.244)	DT 0.029 (0.041)	loss 0.768 (1.002)	Acc@1 75.000 (59.261)
Train: [11][230/517]	BT 0.232 (0.244)	DT 0.029 (0.041)	loss 0.822 (1.002)	Acc@1 62.500 (59.022)
Train: [11][240/517]	BT 0.232 (0.243)	DT 0.029 (0.040)	loss 1.318 (1.003)	Acc@1 75.000 (59.115)
Train: [11][250/517]	BT 0.232 (0.243)	DT 0.029 (0.040)	loss 1.029 (1.003)	Acc@1 75.000 (58.950)
Train: [11][260/517]	BT 0.232 (0.243)	DT 0.029 (0.039)	loss 1.340 (0.997)	Acc@1 62.500 (59.375)
Train: [11][270/517]	BT 0.232 (0.242)	DT 0.028 (0.039)	loss 0.646 (0.997)	Acc@1 87.500 (59.722)
Train: [11][280/517]	BT 0.232 (0.242)	DT 0.029 (0.038)	loss 0.980 (0.994)	Acc@1 62.500 (59.866)
Train: [11][290/517]	BT 0.235 (0.241)	DT 0.032 (0.038)	loss 1.592 (0.999)	Acc@1 37.500 (59.440)
Train: [11][300/517]	BT 0.231 (0.241)	DT 0.029 (0.038)	loss 1.523 (1.005)	Acc@1 62.500 (59.208)
Train: [11][310/517]	BT 0.232 (0.241)	DT 0.029 (0.038)	loss 1.136 (1.007)	Acc@1 50.000 (59.274)
Train: [11][320/517]	BT 0.233 (0.241)	DT 0.029 (0.037)	loss 0.739 (1.006)	Acc@1 75.000 (59.258)
Train: [11][330/517]	BT 0.232 (0.240)	DT 0.029 (0.037)	loss 0.890 (1.004)	Acc@1 62.500 (59.167)
Train: [11][340/517]	BT 0.235 (0.240)	DT 0.031 (0.037)	loss 0.878 (1.005)	Acc@1 50.000 (59.154)
Train: [11][350/517]	BT 0.232 (0.240)	DT 0.029 (0.037)	loss 1.179 (1.005)	Acc@1 12.500 (58.929)
Train: [11][360/517]	BT 0.237 (0.240)	DT 0.034 (0.037)	loss 0.531 (1.002)	Acc@1 75.000 (58.854)
Train: [11][370/517]	BT 0.232 (0.240)	DT 0.029 (0.036)	loss 1.247 (1.011)	Acc@1 62.500 (58.682)
Train: [11][380/517]	BT 0.232 (0.239)	DT 0.029 (0.036)	loss 1.179 (1.014)	Acc@1 50.000 (58.487)
Train: [11][390/517]	BT 0.234 (0.239)	DT 0.031 (0.036)	loss 0.643 (1.014)	Acc@1 62.500 (58.365)
Train: [11][400/517]	BT 0.232 (0.239)	DT 0.029 (0.036)	loss 0.493 (1.013)	Acc@1 75.000 (58.281)
Train: [11][410/517]	BT 0.231 (0.239)	DT 0.029 (0.036)	loss 1.245 (1.017)	Acc@1 25.000 (57.866)
Train: [11][420/517]	BT 0.237 (0.239)	DT 0.034 (0.036)	loss 0.915 (1.018)	Acc@1 62.500 (57.768)
Train: [11][430/517]	BT 0.233 (0.239)	DT 0.029 (0.035)	loss 0.737 (1.019)	Acc@1 62.500 (57.936)
Train: [11][440/517]	BT 0.233 (0.239)	DT 0.029 (0.035)	loss 0.934 (1.014)	Acc@1 50.000 (58.125)
Train: [11][450/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 0.826 (1.013)	Acc@1 75.000 (58.306)
Train: [11][460/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 0.652 (1.009)	Acc@1 87.500 (58.533)
Train: [11][470/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 0.805 (1.013)	Acc@1 75.000 (58.511)
Train: [11][480/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 1.522 (1.013)	Acc@1 50.000 (58.568)
Train: [11][490/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 1.200 (1.014)	Acc@1 62.500 (58.418)
Train: [11][500/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 0.760 (1.012)	Acc@1 62.500 (58.275)
Train: [11][510/517]	BT 0.231 (0.238)	DT 0.028 (0.034)	loss 1.524 (1.013)	Acc@1 50.000 (58.358)
Train epoch 11, total time 123.21, accuracy:58.39
 * S_p: 36.73, S_e: 40.95, Score: 38.84 (Best S_p: 36.10, S_e: 45.54, Score: 40.82)
 * Acc@1 38.53
Train: [12][10/517]	BT 0.237 (0.490)	DT 0.034 (0.286)	loss 1.015 (0.933)	Acc@1 50.000 (58.750)
Train: [12][20/517]	BT 0.233 (0.361)	DT 0.030 (0.158)	loss 1.884 (0.946)	Acc@1 37.500 (63.125)
Train: [12][30/517]	BT 0.233 (0.318)	DT 0.029 (0.115)	loss 0.542 (0.964)	Acc@1 75.000 (63.333)
Train: [12][40/517]	BT 0.232 (0.297)	DT 0.029 (0.094)	loss 0.620 (0.967)	Acc@1 75.000 (64.062)
Train: [12][50/517]	BT 0.231 (0.284)	DT 0.029 (0.081)	loss 0.811 (0.942)	Acc@1 50.000 (64.250)
Train: [12][60/517]	BT 0.232 (0.275)	DT 0.029 (0.072)	loss 1.475 (0.976)	Acc@1 37.500 (62.083)
Train: [12][70/517]	BT 0.232 (0.269)	DT 0.029 (0.066)	loss 1.290 (0.969)	Acc@1 62.500 (62.679)
Train: [12][80/517]	BT 0.232 (0.265)	DT 0.028 (0.062)	loss 0.839 (0.964)	Acc@1 75.000 (62.656)
Train: [12][90/517]	BT 0.232 (0.261)	DT 0.029 (0.058)	loss 0.768 (0.961)	Acc@1 75.000 (63.056)
Train: [12][100/517]	BT 0.232 (0.258)	DT 0.029 (0.055)	loss 0.600 (0.954)	Acc@1 75.000 (62.875)
Train: [12][110/517]	BT 0.232 (0.256)	DT 0.029 (0.053)	loss 0.985 (0.963)	Acc@1 25.000 (62.386)
Train: [12][120/517]	BT 0.232 (0.254)	DT 0.029 (0.051)	loss 0.791 (0.960)	Acc@1 62.500 (62.396)
Train: [12][130/517]	BT 0.238 (0.253)	DT 0.034 (0.049)	loss 0.842 (0.961)	Acc@1 75.000 (62.019)
Train: [12][140/517]	BT 0.232 (0.251)	DT 0.029 (0.048)	loss 1.414 (0.979)	Acc@1 37.500 (61.786)
Train: [12][150/517]	BT 0.232 (0.250)	DT 0.029 (0.047)	loss 1.062 (0.981)	Acc@1 50.000 (61.167)
Train: [12][160/517]	BT 0.232 (0.249)	DT 0.028 (0.046)	loss 0.917 (0.984)	Acc@1 62.500 (61.016)
Train: [12][170/517]	BT 0.233 (0.248)	DT 0.029 (0.045)	loss 1.303 (0.992)	Acc@1 25.000 (60.809)
Train: [12][180/517]	BT 0.232 (0.247)	DT 0.029 (0.044)	loss 1.007 (0.985)	Acc@1 87.500 (61.528)
Train: [12][190/517]	BT 0.232 (0.246)	DT 0.028 (0.043)	loss 1.026 (0.995)	Acc@1 50.000 (60.658)
Train: [12][200/517]	BT 0.232 (0.246)	DT 0.029 (0.042)	loss 0.973 (0.993)	Acc@1 37.500 (60.375)
Train: [12][210/517]	BT 0.232 (0.245)	DT 0.029 (0.042)	loss 0.815 (0.990)	Acc@1 62.500 (60.536)
Train: [12][220/517]	BT 0.232 (0.244)	DT 0.029 (0.041)	loss 0.669 (0.984)	Acc@1 87.500 (60.739)
Train: [12][230/517]	BT 0.234 (0.244)	DT 0.031 (0.041)	loss 1.615 (0.991)	Acc@1 37.500 (60.543)
Train: [12][240/517]	BT 0.232 (0.243)	DT 0.028 (0.040)	loss 1.211 (1.004)	Acc@1 25.000 (59.531)
Train: [12][250/517]	BT 0.233 (0.243)	DT 0.029 (0.040)	loss 0.937 (1.009)	Acc@1 37.500 (59.000)
Train: [12][260/517]	BT 0.233 (0.243)	DT 0.029 (0.039)	loss 1.236 (1.014)	Acc@1 25.000 (58.606)
Train: [12][270/517]	BT 0.232 (0.242)	DT 0.029 (0.039)	loss 0.962 (1.015)	Acc@1 50.000 (58.657)
Train: [12][280/517]	BT 0.232 (0.242)	DT 0.028 (0.039)	loss 0.490 (1.010)	Acc@1 75.000 (58.839)
Train: [12][290/517]	BT 0.233 (0.242)	DT 0.029 (0.038)	loss 0.858 (1.010)	Acc@1 87.500 (58.966)
Train: [12][300/517]	BT 0.232 (0.241)	DT 0.029 (0.038)	loss 1.806 (1.009)	Acc@1 50.000 (59.083)
Train: [12][310/517]	BT 0.234 (0.241)	DT 0.031 (0.038)	loss 1.166 (1.008)	Acc@1 75.000 (59.073)
Train: [12][320/517]	BT 0.236 (0.241)	DT 0.033 (0.038)	loss 0.862 (1.009)	Acc@1 75.000 (59.141)
Train: [12][330/517]	BT 0.232 (0.241)	DT 0.029 (0.037)	loss 0.796 (1.010)	Acc@1 62.500 (59.053)
Train: [12][340/517]	BT 0.233 (0.240)	DT 0.029 (0.037)	loss 0.683 (1.008)	Acc@1 62.500 (58.897)
Train: [12][350/517]	BT 0.232 (0.240)	DT 0.029 (0.037)	loss 0.464 (1.004)	Acc@1 87.500 (59.107)
Train: [12][360/517]	BT 0.232 (0.240)	DT 0.029 (0.037)	loss 1.756 (1.006)	Acc@1 37.500 (58.958)
Train: [12][370/517]	BT 0.232 (0.240)	DT 0.029 (0.036)	loss 0.810 (1.005)	Acc@1 62.500 (58.986)
Train: [12][380/517]	BT 0.232 (0.240)	DT 0.029 (0.036)	loss 1.229 (1.005)	Acc@1 62.500 (58.849)
Train: [12][390/517]	BT 0.232 (0.239)	DT 0.029 (0.036)	loss 1.117 (1.011)	Acc@1 62.500 (58.782)
Train: [12][400/517]	BT 0.233 (0.239)	DT 0.029 (0.036)	loss 0.951 (1.010)	Acc@1 50.000 (58.719)
Train: [12][410/517]	BT 0.232 (0.239)	DT 0.029 (0.036)	loss 1.195 (1.010)	Acc@1 50.000 (58.841)
Train: [12][420/517]	BT 0.233 (0.239)	DT 0.029 (0.036)	loss 0.641 (1.010)	Acc@1 87.500 (58.899)
Train: [12][430/517]	BT 0.232 (0.239)	DT 0.029 (0.035)	loss 1.233 (1.011)	Acc@1 62.500 (58.866)
Train: [12][440/517]	BT 0.232 (0.239)	DT 0.029 (0.035)	loss 0.957 (1.007)	Acc@1 50.000 (59.062)
Train: [12][450/517]	BT 0.232 (0.239)	DT 0.029 (0.035)	loss 0.886 (1.005)	Acc@1 75.000 (59.194)
Train: [12][460/517]	BT 0.235 (0.238)	DT 0.031 (0.035)	loss 1.144 (1.003)	Acc@1 25.000 (59.239)
Train: [12][470/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 1.486 (1.002)	Acc@1 50.000 (59.255)
Train: [12][480/517]	BT 0.233 (0.238)	DT 0.029 (0.035)	loss 0.964 (1.001)	Acc@1 62.500 (59.141)
Train: [12][490/517]	BT 0.233 (0.238)	DT 0.029 (0.035)	loss 0.595 (1.000)	Acc@1 75.000 (59.031)
Train: [12][500/517]	BT 0.239 (0.238)	DT 0.034 (0.035)	loss 1.032 (0.998)	Acc@1 37.500 (59.000)
Train: [12][510/517]	BT 0.232 (0.238)	DT 0.028 (0.035)	loss 1.381 (1.001)	Acc@1 37.500 (58.848)
Train epoch 12, total time 123.32, accuracy:58.90
 * S_p: 44.33, S_e: 37.21, Score: 40.77 (Best S_p: 36.10, S_e: 45.54, Score: 40.82)
 * Acc@1 41.29
Train: [13][10/517]	BT 0.232 (0.487)	DT 0.029 (0.284)	loss 0.977 (1.039)	Acc@1 50.000 (58.750)
Train: [13][20/517]	BT 0.233 (0.360)	DT 0.029 (0.157)	loss 0.918 (1.112)	Acc@1 50.000 (55.000)
Train: [13][30/517]	BT 0.232 (0.318)	DT 0.029 (0.114)	loss 1.258 (1.097)	Acc@1 37.500 (56.250)
Train: [13][40/517]	BT 0.233 (0.296)	DT 0.029 (0.093)	loss 0.584 (1.081)	Acc@1 62.500 (57.188)
Train: [13][50/517]	BT 0.232 (0.284)	DT 0.028 (0.080)	loss 0.682 (1.062)	Acc@1 75.000 (57.250)
Train: [13][60/517]	BT 0.232 (0.275)	DT 0.029 (0.072)	loss 0.794 (1.030)	Acc@1 50.000 (58.333)
Train: [13][70/517]	BT 0.232 (0.269)	DT 0.029 (0.066)	loss 1.762 (1.030)	Acc@1 37.500 (57.857)
Train: [13][80/517]	BT 0.234 (0.265)	DT 0.031 (0.061)	loss 0.696 (1.048)	Acc@1 75.000 (58.594)
Train: [13][90/517]	BT 0.232 (0.261)	DT 0.029 (0.058)	loss 0.716 (1.038)	Acc@1 62.500 (58.611)
Train: [13][100/517]	BT 0.232 (0.258)	DT 0.029 (0.055)	loss 1.323 (1.044)	Acc@1 75.000 (58.625)
Train: [13][110/517]	BT 0.232 (0.256)	DT 0.029 (0.053)	loss 0.866 (1.043)	Acc@1 75.000 (58.068)
Train: [13][120/517]	BT 0.232 (0.254)	DT 0.029 (0.051)	loss 1.115 (1.041)	Acc@1 87.500 (58.125)
Train: [13][130/517]	BT 0.233 (0.252)	DT 0.030 (0.049)	loss 1.298 (1.040)	Acc@1 25.000 (57.981)
Train: [13][140/517]	BT 0.232 (0.251)	DT 0.029 (0.048)	loss 0.689 (1.043)	Acc@1 62.500 (57.589)
Train: [13][150/517]	BT 0.232 (0.250)	DT 0.029 (0.046)	loss 1.088 (1.041)	Acc@1 62.500 (57.750)
Train: [13][160/517]	BT 0.232 (0.249)	DT 0.029 (0.045)	loss 1.096 (1.045)	Acc@1 50.000 (57.188)
Train: [13][170/517]	BT 0.232 (0.248)	DT 0.029 (0.044)	loss 1.193 (1.034)	Acc@1 62.500 (58.088)
Train: [13][180/517]	BT 0.238 (0.247)	DT 0.036 (0.044)	loss 0.638 (1.033)	Acc@1 75.000 (58.194)
Train: [13][190/517]	BT 0.233 (0.246)	DT 0.029 (0.043)	loss 1.944 (1.034)	Acc@1 50.000 (58.355)
Train: [13][200/517]	BT 0.232 (0.245)	DT 0.029 (0.042)	loss 1.099 (1.035)	Acc@1 50.000 (57.812)
Train: [13][210/517]	BT 0.233 (0.245)	DT 0.029 (0.041)	loss 1.598 (1.040)	Acc@1 62.500 (57.679)
Train: [13][220/517]	BT 0.233 (0.244)	DT 0.030 (0.041)	loss 1.018 (1.032)	Acc@1 75.000 (58.068)
Train: [13][230/517]	BT 0.232 (0.244)	DT 0.029 (0.040)	loss 0.874 (1.024)	Acc@1 62.500 (58.424)
Train: [13][240/517]	BT 0.232 (0.243)	DT 0.029 (0.040)	loss 1.190 (1.024)	Acc@1 75.000 (58.854)
Train: [13][250/517]	BT 0.237 (0.243)	DT 0.034 (0.040)	loss 1.041 (1.022)	Acc@1 37.500 (58.900)
Train: [13][260/517]	BT 0.233 (0.242)	DT 0.029 (0.039)	loss 0.683 (1.022)	Acc@1 50.000 (58.894)
Train: [13][270/517]	BT 0.233 (0.242)	DT 0.029 (0.039)	loss 0.660 (1.015)	Acc@1 62.500 (59.074)
Train: [13][280/517]	BT 0.232 (0.242)	DT 0.029 (0.038)	loss 0.677 (1.014)	Acc@1 87.500 (59.018)
Train: [13][290/517]	BT 0.233 (0.241)	DT 0.029 (0.038)	loss 0.724 (1.012)	Acc@1 75.000 (59.353)
Train: [13][300/517]	BT 0.232 (0.241)	DT 0.029 (0.038)	loss 0.537 (1.008)	Acc@1 50.000 (59.500)
Train: [13][310/517]	BT 0.231 (0.241)	DT 0.028 (0.038)	loss 1.092 (1.008)	Acc@1 37.500 (59.556)
Train: [13][320/517]	BT 0.232 (0.241)	DT 0.028 (0.037)	loss 1.074 (1.007)	Acc@1 87.500 (59.805)
Train: [13][330/517]	BT 0.232 (0.240)	DT 0.029 (0.037)	loss 0.773 (1.005)	Acc@1 75.000 (59.811)
Train: [13][340/517]	BT 0.232 (0.240)	DT 0.029 (0.037)	loss 0.506 (1.006)	Acc@1 50.000 (59.559)
Train: [13][350/517]	BT 0.233 (0.240)	DT 0.030 (0.037)	loss 1.018 (1.007)	Acc@1 62.500 (59.571)
Train: [13][360/517]	BT 0.233 (0.240)	DT 0.029 (0.036)	loss 1.356 (1.003)	Acc@1 37.500 (59.618)
Train: [13][370/517]	BT 0.220 (0.240)	DT 0.029 (0.036)	loss 1.182 (1.003)	Acc@1 75.000 (59.730)
Train: [13][380/517]	BT 0.233 (0.239)	DT 0.029 (0.036)	loss 0.974 (0.999)	Acc@1 75.000 (59.704)
Train: [13][390/517]	BT 0.233 (0.239)	DT 0.029 (0.036)	loss 0.802 (0.997)	Acc@1 75.000 (59.583)
Train: [13][400/517]	BT 0.233 (0.239)	DT 0.029 (0.036)	loss 1.384 (0.996)	Acc@1 37.500 (59.438)
Train: [13][410/517]	BT 0.234 (0.239)	DT 0.030 (0.036)	loss 0.841 (0.997)	Acc@1 62.500 (59.177)
Train: [13][420/517]	BT 0.232 (0.239)	DT 0.029 (0.036)	loss 0.842 (0.991)	Acc@1 75.000 (59.464)
Train: [13][430/517]	BT 0.233 (0.239)	DT 0.029 (0.036)	loss 0.802 (0.990)	Acc@1 75.000 (59.448)
Train: [13][440/517]	BT 0.233 (0.239)	DT 0.029 (0.035)	loss 0.650 (0.990)	Acc@1 75.000 (59.290)
Train: [13][450/517]	BT 0.233 (0.239)	DT 0.029 (0.035)	loss 0.824 (0.992)	Acc@1 62.500 (59.056)
Train: [13][460/517]	BT 0.233 (0.238)	DT 0.029 (0.035)	loss 0.609 (0.990)	Acc@1 62.500 (59.103)
Train: [13][470/517]	BT 0.235 (0.238)	DT 0.029 (0.035)	loss 0.618 (0.991)	Acc@1 87.500 (58.936)
Train: [13][480/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 0.612 (0.987)	Acc@1 75.000 (59.089)
Train: [13][490/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 0.899 (0.989)	Acc@1 50.000 (58.852)
Train: [13][500/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 0.967 (0.989)	Acc@1 50.000 (58.725)
Train: [13][510/517]	BT 0.232 (0.238)	DT 0.028 (0.035)	loss 1.049 (0.988)	Acc@1 25.000 (58.750)
Train epoch 13, total time 123.34, accuracy:58.87
 * S_p: 46.80, S_e: 38.57, Score: 42.69 (Best S_p: 46.80, S_e: 38.57, Score: 42.69)
 * Acc@1 43.29
Best ckpt is modified with Score = 42.69 when Epoch = 13
==> Saving...
Train: [14][10/517]	BT 0.232 (0.485)	DT 0.029 (0.281)	loss 0.526 (0.844)	Acc@1 75.000 (62.500)
Train: [14][20/517]	BT 0.235 (0.361)	DT 0.031 (0.157)	loss 0.385 (0.856)	Acc@1 87.500 (64.375)
Train: [14][30/517]	BT 0.232 (0.319)	DT 0.029 (0.114)	loss 0.655 (0.870)	Acc@1 62.500 (62.917)
Train: [14][40/517]	BT 0.233 (0.297)	DT 0.030 (0.093)	loss 0.920 (0.907)	Acc@1 50.000 (62.500)
Train: [14][50/517]	BT 0.232 (0.284)	DT 0.028 (0.081)	loss 0.764 (0.935)	Acc@1 75.000 (62.000)
Train: [14][60/517]	BT 0.233 (0.276)	DT 0.029 (0.072)	loss 0.571 (0.932)	Acc@1 87.500 (64.167)
Train: [14][70/517]	BT 0.233 (0.270)	DT 0.029 (0.066)	loss 0.969 (0.950)	Acc@1 50.000 (62.679)
Train: [14][80/517]	BT 0.234 (0.265)	DT 0.030 (0.062)	loss 1.942 (0.973)	Acc@1 62.500 (62.969)
Train: [14][90/517]	BT 0.233 (0.262)	DT 0.029 (0.058)	loss 0.922 (0.966)	Acc@1 25.000 (62.639)
Train: [14][100/517]	BT 0.232 (0.259)	DT 0.029 (0.055)	loss 1.017 (0.969)	Acc@1 75.000 (62.375)
Train: [14][110/517]	BT 0.234 (0.257)	DT 0.030 (0.053)	loss 1.254 (0.982)	Acc@1 50.000 (61.250)
Train: [14][120/517]	BT 0.233 (0.255)	DT 0.029 (0.051)	loss 0.558 (0.976)	Acc@1 75.000 (60.938)
Train: [14][130/517]	BT 0.234 (0.253)	DT 0.030 (0.049)	loss 0.693 (0.958)	Acc@1 87.500 (61.538)
Train: [14][140/517]	BT 0.235 (0.252)	DT 0.029 (0.048)	loss 1.030 (0.971)	Acc@1 50.000 (60.893)
Train: [14][150/517]	BT 0.234 (0.251)	DT 0.029 (0.047)	loss 0.508 (0.965)	Acc@1 100.000 (61.167)
Train: [14][160/517]	BT 0.233 (0.249)	DT 0.029 (0.046)	loss 0.662 (0.964)	Acc@1 75.000 (61.641)
Train: [14][170/517]	BT 0.232 (0.249)	DT 0.029 (0.045)	loss 0.957 (0.976)	Acc@1 50.000 (60.956)
Train: [14][180/517]	BT 0.233 (0.248)	DT 0.029 (0.044)	loss 1.017 (0.978)	Acc@1 75.000 (60.694)
Train: [14][190/517]	BT 0.233 (0.247)	DT 0.029 (0.043)	loss 0.766 (0.974)	Acc@1 62.500 (60.592)
Train: [14][200/517]	BT 0.233 (0.246)	DT 0.029 (0.042)	loss 0.666 (0.976)	Acc@1 62.500 (60.812)
Train: [14][210/517]	BT 0.233 (0.246)	DT 0.029 (0.042)	loss 0.709 (0.971)	Acc@1 75.000 (60.952)
Train: [14][220/517]	BT 0.233 (0.245)	DT 0.029 (0.041)	loss 1.343 (0.978)	Acc@1 62.500 (60.852)
Train: [14][230/517]	BT 0.233 (0.245)	DT 0.029 (0.041)	loss 0.836 (0.976)	Acc@1 50.000 (60.870)
Train: [14][240/517]	BT 0.233 (0.244)	DT 0.030 (0.040)	loss 0.598 (0.976)	Acc@1 75.000 (60.625)
Train: [14][250/517]	BT 0.233 (0.244)	DT 0.029 (0.040)	loss 0.841 (0.968)	Acc@1 75.000 (60.800)
Train: [14][260/517]	BT 0.233 (0.243)	DT 0.029 (0.039)	loss 0.904 (0.970)	Acc@1 62.500 (60.721)
Train: [14][270/517]	BT 0.233 (0.243)	DT 0.030 (0.039)	loss 0.799 (0.968)	Acc@1 75.000 (60.602)
Train: [14][280/517]	BT 0.233 (0.243)	DT 0.030 (0.039)	loss 0.633 (0.970)	Acc@1 75.000 (60.714)
Train: [14][290/517]	BT 0.232 (0.242)	DT 0.029 (0.038)	loss 0.781 (0.966)	Acc@1 87.500 (60.991)
Train: [14][300/517]	BT 0.234 (0.242)	DT 0.030 (0.038)	loss 1.003 (0.965)	Acc@1 62.500 (61.083)
Train: [14][310/517]	BT 0.232 (0.242)	DT 0.029 (0.038)	loss 1.550 (0.966)	Acc@1 50.000 (61.008)
Train: [14][320/517]	BT 0.232 (0.241)	DT 0.030 (0.038)	loss 1.093 (0.961)	Acc@1 37.500 (61.250)
Train: [14][330/517]	BT 0.233 (0.241)	DT 0.029 (0.037)	loss 1.064 (0.956)	Acc@1 62.500 (61.515)
Train: [14][340/517]	BT 0.233 (0.241)	DT 0.029 (0.037)	loss 0.906 (0.956)	Acc@1 50.000 (61.250)
Train: [14][350/517]	BT 0.233 (0.241)	DT 0.030 (0.037)	loss 0.798 (0.964)	Acc@1 75.000 (61.357)
Train: [14][360/517]	BT 0.235 (0.240)	DT 0.031 (0.037)	loss 0.772 (0.963)	Acc@1 62.500 (61.285)
Train: [14][370/517]	BT 0.232 (0.240)	DT 0.028 (0.036)	loss 1.018 (0.964)	Acc@1 62.500 (61.351)
Train: [14][380/517]	BT 0.233 (0.240)	DT 0.029 (0.036)	loss 0.901 (0.959)	Acc@1 75.000 (61.546)
Train: [14][390/517]	BT 0.232 (0.240)	DT 0.030 (0.036)	loss 0.926 (0.962)	Acc@1 37.500 (61.282)
Train: [14][400/517]	BT 0.233 (0.240)	DT 0.029 (0.036)	loss 0.480 (0.956)	Acc@1 75.000 (61.344)
Train: [14][410/517]	BT 0.232 (0.239)	DT 0.029 (0.036)	loss 1.337 (0.959)	Acc@1 25.000 (61.128)
Train: [14][420/517]	BT 0.233 (0.239)	DT 0.029 (0.036)	loss 0.958 (0.956)	Acc@1 62.500 (61.250)
Train: [14][430/517]	BT 0.234 (0.239)	DT 0.030 (0.035)	loss 0.744 (0.957)	Acc@1 50.000 (61.134)
Train: [14][440/517]	BT 0.233 (0.239)	DT 0.030 (0.035)	loss 0.782 (0.962)	Acc@1 62.500 (60.994)
Train: [14][450/517]	BT 0.232 (0.239)	DT 0.029 (0.035)	loss 0.935 (0.964)	Acc@1 62.500 (60.861)
Train: [14][460/517]	BT 0.233 (0.239)	DT 0.030 (0.035)	loss 0.808 (0.965)	Acc@1 75.000 (60.761)
Train: [14][470/517]	BT 0.237 (0.239)	DT 0.031 (0.035)	loss 0.673 (0.963)	Acc@1 87.500 (60.824)
Train: [14][480/517]	BT 0.233 (0.239)	DT 0.030 (0.035)	loss 0.808 (0.962)	Acc@1 75.000 (60.729)
Train: [14][490/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 0.657 (0.963)	Acc@1 50.000 (60.561)
Train: [14][500/517]	BT 0.233 (0.238)	DT 0.029 (0.035)	loss 0.968 (0.961)	Acc@1 50.000 (60.625)
Train: [14][510/517]	BT 0.232 (0.238)	DT 0.029 (0.035)	loss 0.762 (0.958)	Acc@1 37.500 (60.637)
Train epoch 14, total time 123.45, accuracy:60.64
 * S_p: 39.96, S_e: 37.81, Score: 38.88 (Best S_p: 46.80, S_e: 38.57, Score: 42.69)
 * Acc@1 39.04
Train: [15][10/517]	BT 0.235 (0.487)	DT 0.030 (0.283)	loss 1.026 (0.982)	Acc@1 62.500 (65.000)
Train: [15][20/517]	BT 0.233 (0.360)	DT 0.029 (0.156)	loss 0.920 (0.959)	Acc@1 62.500 (61.875)
Train: [15][30/517]	BT 0.233 (0.318)	DT 0.029 (0.114)	loss 1.402 (1.018)	Acc@1 62.500 (60.417)
Train: [15][40/517]	BT 0.233 (0.296)	DT 0.029 (0.093)	loss 0.648 (0.986)	Acc@1 50.000 (60.938)
Train: [15][50/517]	BT 0.233 (0.284)	DT 0.029 (0.080)	loss 0.759 (0.989)	Acc@1 75.000 (60.000)
Train: [15][60/517]	BT 0.232 (0.275)	DT 0.029 (0.072)	loss 1.261 (0.976)	Acc@1 62.500 (60.208)
Train: [15][70/517]	BT 0.232 (0.269)	DT 0.029 (0.065)	loss 0.487 (0.966)	Acc@1 87.500 (60.357)
Train: [15][80/517]	BT 0.232 (0.264)	DT 0.029 (0.061)	loss 1.007 (0.959)	Acc@1 50.000 (60.312)
Train: [15][90/517]	BT 0.232 (0.261)	DT 0.028 (0.057)	loss 0.806 (0.957)	Acc@1 75.000 (60.139)
Train: [15][100/517]	BT 0.232 (0.258)	DT 0.029 (0.055)	loss 0.641 (0.968)	Acc@1 87.500 (60.000)
Train: [15][110/517]	BT 0.235 (0.256)	DT 0.032 (0.052)	loss 0.894 (0.974)	Acc@1 62.500 (60.341)
Train: [15][120/517]	BT 0.232 (0.254)	DT 0.029 (0.051)	loss 0.845 (0.966)	Acc@1 75.000 (60.938)
Train: [15][130/517]	BT 0.232 (0.252)	DT 0.029 (0.049)	loss 1.264 (0.962)	Acc@1 37.500 (60.865)
Train: [15][140/517]	BT 0.237 (0.251)	DT 0.034 (0.047)	loss 0.927 (0.958)	Acc@1 87.500 (60.982)
