********************
Train and test 60-40% split with test_fold official
File number in train dataset: 539
********************
Extracting individual breathing cycles..
[Preprocessed train dataset information]
total number of audio data: 4142
Class 0 (normal) : 2063 (49.8%)
Class 1 (crackle): 1215 (29.3%)
Class 2 (wheeze) : 501  (12.1%)
Class 3 (both)   : 363  (8.8%)
********************
Train and test 60-40% split with test_fold official
File number in test dataset: 381
********************
Extracting individual breathing cycles..
[Preprocessed test dataset information]
total number of audio data: 2756
Class 0 (normal) : 1579 (57.3%)
Class 1 (crackle): 649  (23.5%)
Class 2 (wheeze) : 385  (14.0%)
Class 3 (both)   : 143  (5.2%)

 Loaded SSAST-Custom-230918.pth successfully.
now load a SSL pretrained models from Custom
pretraining patch split stride: frequency=16, time=16
pretraining patch shape: frequency=16, time=16
pretraining patch array dimension: frequency=8, time=64
pretraining number of patches=512
fine-tuning patch split stride: frequncey=10, time=10
fine-tuning number of patches=948
********************
Training for 50 epochs on icbhi dataset
Train: [1][10/517]	BT 0.227 (3.095)	DT 0.028 (0.501)	loss 1.296 (1.442)	Acc@1 25.000 (25.000)
Train: [10][440/517]	BT 0.230 (0.237)	DT 0.027 (0.034)	loss 1.049 (0.865)	Acc@1 50.000 (63.949)
Train: [10][450/517]	BT 0.230 (0.237)	DT 0.027 (0.034)	loss 1.112 (0.866)	Acc@1 62.500 (64.000)
Train: [10][460/517]	BT 0.231 (0.237)	DT 0.028 (0.034)	loss 1.001 (0.866)	Acc@1 62.500 (64.212)
Train: [10][470/517]	BT 0.231 (0.237)	DT 0.028 (0.034)	loss 0.478 (0.864)	Acc@1 87.500 (64.309)
Train: [10][480/517]	BT 0.231 (0.237)	DT 0.028 (0.034)	loss 0.761 (0.861)	Acc@1 75.000 (64.427)
Train: [10][490/517]	BT 0.231 (0.237)	DT 0.028 (0.033)	loss 0.609 (0.862)	Acc@1 62.500 (64.337)
Train: [10][500/517]	BT 0.230 (0.237)	DT 0.027 (0.033)	loss 0.862 (0.863)	Acc@1 75.000 (64.400)
Train: [10][510/517]	BT 0.230 (0.237)	DT 0.027 (0.033)	loss 1.337 (0.860)	Acc@1 62.500 (64.657)
Train epoch 10, total time 122.56, accuracy:64.53
 * S_p: 38.57, S_e: 44.27, Score: 41.42 (Best S_p: 44.02, S_e: 41.80, Score: 42.91)
 * Acc@1 41.00
Train: [11][10/517]	BT 0.230 (0.479)	DT 0.027 (0.276)	loss 1.187 (0.735)	Acc@1 62.500 (70.000)
Train: [11][20/517]	BT 0.230 (0.355)	DT 0.028 (0.152)	loss 0.645 (0.797)	Acc@1 62.500 (66.250)
Train: [11][30/517]	BT 0.230 (0.313)	DT 0.028 (0.111)	loss 0.690 (0.789)	Acc@1 75.000 (67.500)
Train: [11][40/517]	BT 0.229 (0.293)	DT 0.027 (0.090)	loss 0.610 (0.773)	Acc@1 62.500 (65.938)
Train: [11][50/517]	BT 0.229 (0.280)	DT 0.027 (0.078)	loss 1.090 (0.781)	Acc@1 50.000 (66.500)
Train: [11][60/517]	BT 0.230 (0.272)	DT 0.028 (0.069)	loss 1.923 (0.815)	Acc@1 75.000 (66.875)
Train: [11][70/517]	BT 0.230 (0.266)	DT 0.027 (0.063)	loss 0.933 (0.821)	Acc@1 75.000 (66.250)
Train: [11][80/517]	BT 0.230 (0.262)	DT 0.028 (0.059)	loss 0.716 (0.834)	Acc@1 50.000 (64.219)
Train: [11][90/517]	BT 0.231 (0.258)	DT 0.028 (0.056)	loss 0.365 (0.841)	Acc@1 87.500 (63.611)
Train: [11][100/517]	BT 0.232 (0.256)	DT 0.028 (0.053)	loss 1.226 (0.841)	Acc@1 50.000 (63.875)
Train: [11][110/517]	BT 0.232 (0.254)	DT 0.028 (0.051)	loss 0.359 (0.820)	Acc@1 100.000 (65.114)
Train: [11][120/517]	BT 0.231 (0.252)	DT 0.028 (0.049)	loss 0.644 (0.837)	Acc@1 75.000 (65.000)
Train: [11][130/517]	BT 0.231 (0.250)	DT 0.028 (0.047)	loss 0.471 (0.824)	Acc@1 87.500 (65.577)
Train: [11][140/517]	BT 0.231 (0.249)	DT 0.028 (0.046)	loss 1.999 (0.832)	Acc@1 62.500 (65.536)
Train: [11][150/517]	BT 0.231 (0.248)	DT 0.028 (0.045)	loss 0.770 (0.824)	Acc@1 75.000 (65.917)
Train: [11][160/517]	BT 0.231 (0.247)	DT 0.028 (0.044)	loss 0.709 (0.827)	Acc@1 62.500 (65.938)
Train: [11][170/517]	BT 0.232 (0.246)	DT 0.028 (0.043)	loss 0.468 (0.827)	Acc@1 50.000 (65.882)
Train: [11][180/517]	BT 0.231 (0.245)	DT 0.028 (0.042)	loss 0.776 (0.823)	Acc@1 75.000 (65.903)
Train: [11][190/517]	BT 0.231 (0.244)	DT 0.028 (0.041)	loss 1.012 (0.828)	Acc@1 75.000 (66.053)
Train: [11][200/517]	BT 0.231 (0.244)	DT 0.028 (0.041)	loss 0.587 (0.828)	Acc@1 62.500 (65.938)
Train: [11][210/517]	BT 0.232 (0.243)	DT 0.028 (0.040)	loss 1.253 (0.824)	Acc@1 50.000 (66.131)
Train: [11][220/517]	BT 0.232 (0.243)	DT 0.028 (0.039)	loss 1.644 (0.831)	Acc@1 50.000 (65.852)
Train: [11][230/517]	BT 0.231 (0.242)	DT 0.027 (0.039)	loss 0.733 (0.833)	Acc@1 50.000 (65.870)
Train: [11][240/517]	BT 0.232 (0.242)	DT 0.028 (0.039)	loss 0.882 (0.830)	Acc@1 50.000 (65.729)
Train: [11][250/517]	BT 0.231 (0.241)	DT 0.028 (0.038)	loss 0.927 (0.830)	Acc@1 62.500 (65.500)
Train: [11][260/517]	BT 0.231 (0.241)	DT 0.028 (0.038)	loss 0.392 (0.825)	Acc@1 62.500 (65.337)
Train: [11][270/517]	BT 0.233 (0.241)	DT 0.030 (0.037)	loss 1.090 (0.827)	Acc@1 37.500 (65.278)
Train: [11][280/517]	BT 0.232 (0.240)	DT 0.029 (0.037)	loss 0.887 (0.820)	Acc@1 37.500 (65.402)
Train: [11][290/517]	BT 0.234 (0.240)	DT 0.030 (0.037)	loss 0.786 (0.816)	Acc@1 62.500 (65.302)
Train: [11][300/517]	BT 0.235 (0.240)	DT 0.031 (0.037)	loss 1.448 (0.822)	Acc@1 62.500 (65.167)
Train: [11][310/517]	BT 0.233 (0.240)	DT 0.027 (0.036)	loss 0.380 (0.825)	Acc@1 75.000 (65.000)
Train: [11][320/517]	BT 0.234 (0.240)	DT 0.029 (0.036)	loss 0.943 (0.826)	Acc@1 50.000 (65.117)
Train: [11][330/517]	BT 0.230 (0.239)	DT 0.028 (0.036)	loss 0.971 (0.826)	Acc@1 37.500 (65.303)
Train: [11][340/517]	BT 0.234 (0.239)	DT 0.030 (0.036)	loss 1.106 (0.829)	Acc@1 12.500 (64.890)
Train: [11][350/517]	BT 0.231 (0.239)	DT 0.027 (0.036)	loss 0.581 (0.829)	Acc@1 75.000 (64.750)
Train: [11][360/517]	BT 0.237 (0.239)	DT 0.032 (0.035)	loss 0.756 (0.834)	Acc@1 62.500 (64.722)
Train: [11][370/517]	BT 0.233 (0.239)	DT 0.029 (0.035)	loss 0.695 (0.831)	Acc@1 87.500 (64.797)
Train: [11][380/517]	BT 0.237 (0.239)	DT 0.033 (0.035)	loss 0.620 (0.837)	Acc@1 75.000 (64.605)
Train: [11][390/517]	BT 0.235 (0.239)	DT 0.031 (0.035)	loss 2.217 (0.837)	Acc@1 25.000 (64.808)
Train: [11][400/517]	BT 0.241 (0.239)	DT 0.033 (0.035)	loss 0.658 (0.838)	Acc@1 75.000 (64.688)
Train: [11][410/517]	BT 0.233 (0.239)	DT 0.030 (0.035)	loss 0.849 (0.836)	Acc@1 75.000 (64.878)
Train: [11][420/517]	BT 0.232 (0.239)	DT 0.028 (0.035)	loss 1.137 (0.834)	Acc@1 75.000 (65.149)
Train: [11][430/517]	BT 0.232 (0.239)	DT 0.027 (0.035)	loss 0.992 (0.833)	Acc@1 37.500 (65.087)
Train: [11][440/517]	BT 0.232 (0.238)	DT 0.028 (0.035)	loss 0.851 (0.832)	Acc@1 50.000 (65.057)
Train: [11][450/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 1.657 (0.833)	Acc@1 75.000 (65.000)
Train: [11][460/517]	BT 0.234 (0.238)	DT 0.030 (0.034)	loss 1.141 (0.837)	Acc@1 50.000 (65.027)
Train: [11][470/517]	BT 0.235 (0.238)	DT 0.032 (0.034)	loss 0.499 (0.839)	Acc@1 87.500 (64.867)
Train: [11][480/517]	BT 0.232 (0.238)	DT 0.028 (0.034)	loss 0.842 (0.842)	Acc@1 50.000 (64.844)
Train: [11][490/517]	BT 0.232 (0.238)	DT 0.029 (0.034)	loss 0.579 (0.843)	Acc@1 87.500 (64.923)
Train: [11][500/517]	BT 0.234 (0.238)	DT 0.030 (0.034)	loss 1.160 (0.842)	Acc@1 62.500 (64.950)
Train: [11][510/517]	BT 0.232 (0.238)	DT 0.028 (0.034)	loss 0.383 (0.840)	Acc@1 87.500 (65.074)
Train epoch 11, total time 123.25, accuracy:65.11
 * S_p: 36.99, S_e: 44.86, Score: 40.92 (Best S_p: 44.02, S_e: 41.80, Score: 42.91)
 * Acc@1 40.35
Train: [12][10/517]	BT 0.236 (0.504)	DT 0.033 (0.299)	loss 0.703 (0.713)	Acc@1 62.500 (70.000)
Train: [12][20/517]	BT 0.235 (0.369)	DT 0.032 (0.165)	loss 0.626 (0.706)	Acc@1 50.000 (70.625)
Train: [12][30/517]	BT 0.244 (0.324)	DT 0.040 (0.120)	loss 0.547 (0.755)	Acc@1 87.500 (69.167)
Train: [12][40/517]	BT 0.231 (0.302)	DT 0.028 (0.098)	loss 1.074 (0.788)	Acc@1 50.000 (66.250)
Train: [12][50/517]	BT 0.239 (0.289)	DT 0.034 (0.084)	loss 0.408 (0.812)	Acc@1 87.500 (66.000)
Train: [12][60/517]	BT 0.232 (0.279)	DT 0.028 (0.075)	loss 1.092 (0.806)	Acc@1 62.500 (65.833)
Train: [12][70/517]	BT 0.232 (0.273)	DT 0.028 (0.068)	loss 0.572 (0.780)	Acc@1 62.500 (66.964)
Train: [12][80/517]	BT 0.231 (0.267)	DT 0.028 (0.063)	loss 0.717 (0.780)	Acc@1 75.000 (67.031)
Train: [12][90/517]	BT 0.230 (0.263)	DT 0.027 (0.060)	loss 1.840 (0.796)	Acc@1 50.000 (66.667)
Train: [12][100/517]	BT 0.230 (0.260)	DT 0.027 (0.056)	loss 0.550 (0.791)	Acc@1 62.500 (66.625)
Train: [12][110/517]	BT 0.230 (0.257)	DT 0.028 (0.054)	loss 0.679 (0.791)	Acc@1 75.000 (66.932)
Train: [12][120/517]	BT 0.231 (0.255)	DT 0.028 (0.052)	loss 0.731 (0.792)	Acc@1 62.500 (66.771)
Train: [12][130/517]	BT 0.232 (0.253)	DT 0.028 (0.050)	loss 1.405 (0.803)	Acc@1 50.000 (66.731)
Train: [12][140/517]	BT 0.232 (0.252)	DT 0.028 (0.048)	loss 0.553 (0.801)	Acc@1 50.000 (66.786)
Train: [12][150/517]	BT 0.232 (0.250)	DT 0.028 (0.047)	loss 0.662 (0.792)	Acc@1 75.000 (66.667)
Train: [12][160/517]	BT 0.232 (0.249)	DT 0.028 (0.046)	loss 0.801 (0.791)	Acc@1 62.500 (66.641)
Train: [12][170/517]	BT 0.232 (0.248)	DT 0.028 (0.045)	loss 0.952 (0.791)	Acc@1 62.500 (66.618)
Train: [12][180/517]	BT 0.231 (0.247)	DT 0.027 (0.044)	loss 0.976 (0.793)	Acc@1 87.500 (66.597)
Train: [12][190/517]	BT 0.230 (0.246)	DT 0.027 (0.043)	loss 1.610 (0.795)	Acc@1 37.500 (66.711)
Train: [12][200/517]	BT 0.231 (0.246)	DT 0.028 (0.042)	loss 0.688 (0.794)	Acc@1 87.500 (66.312)
Train: [12][210/517]	BT 0.232 (0.245)	DT 0.028 (0.041)	loss 1.491 (0.805)	Acc@1 37.500 (65.774)
Train: [12][220/517]	BT 0.231 (0.244)	DT 0.027 (0.041)	loss 0.877 (0.804)	Acc@1 50.000 (65.511)
Train: [12][230/517]	BT 0.231 (0.244)	DT 0.028 (0.040)	loss 0.997 (0.801)	Acc@1 50.000 (65.652)
Train: [12][240/517]	BT 0.231 (0.243)	DT 0.028 (0.040)	loss 0.843 (0.796)	Acc@1 62.500 (65.833)
Train: [12][250/517]	BT 0.231 (0.243)	DT 0.028 (0.039)	loss 0.440 (0.796)	Acc@1 100.000 (65.850)
Train: [12][260/517]	BT 0.230 (0.242)	DT 0.028 (0.039)	loss 0.689 (0.800)	Acc@1 75.000 (65.625)
Train: [12][270/517]	BT 0.231 (0.242)	DT 0.028 (0.038)	loss 0.605 (0.803)	Acc@1 75.000 (65.694)
Train: [12][280/517]	BT 0.231 (0.242)	DT 0.028 (0.038)	loss 0.720 (0.806)	Acc@1 62.500 (65.580)
Train: [12][290/517]	BT 0.231 (0.241)	DT 0.027 (0.038)	loss 0.338 (0.805)	Acc@1 87.500 (65.560)
Train: [12][300/517]	BT 0.232 (0.241)	DT 0.028 (0.037)	loss 0.339 (0.800)	Acc@1 87.500 (65.833)
Train: [12][310/517]	BT 0.236 (0.241)	DT 0.032 (0.037)	loss 0.520 (0.804)	Acc@1 87.500 (65.806)
Train: [12][320/517]	BT 0.231 (0.240)	DT 0.028 (0.037)	loss 0.511 (0.805)	Acc@1 75.000 (65.664)
Train: [12][330/517]	BT 0.231 (0.240)	DT 0.028 (0.037)	loss 0.991 (0.806)	Acc@1 37.500 (65.682)
Train: [12][340/517]	BT 0.232 (0.240)	DT 0.028 (0.036)	loss 1.277 (0.807)	Acc@1 50.000 (65.478)
Train: [12][350/517]	BT 0.231 (0.240)	DT 0.028 (0.036)	loss 0.876 (0.807)	Acc@1 50.000 (65.429)
Train: [12][360/517]	BT 0.232 (0.239)	DT 0.028 (0.036)	loss 0.786 (0.809)	Acc@1 62.500 (65.382)
Train: [12][370/517]	BT 0.231 (0.239)	DT 0.028 (0.036)	loss 0.719 (0.813)	Acc@1 62.500 (65.439)
Train: [12][380/517]	BT 0.231 (0.239)	DT 0.027 (0.036)	loss 0.836 (0.814)	Acc@1 50.000 (65.493)
Train: [12][390/517]	BT 0.232 (0.239)	DT 0.028 (0.036)	loss 0.714 (0.815)	Acc@1 37.500 (65.385)
Train: [12][400/517]	BT 0.231 (0.239)	DT 0.028 (0.035)	loss 0.849 (0.817)	Acc@1 50.000 (65.156)
Train: [12][410/517]	BT 0.231 (0.239)	DT 0.028 (0.035)	loss 0.380 (0.815)	Acc@1 87.500 (65.152)
Train: [12][420/517]	BT 0.230 (0.239)	DT 0.028 (0.035)	loss 0.347 (0.810)	Acc@1 100.000 (65.506)
Train: [12][430/517]	BT 0.230 (0.238)	DT 0.028 (0.035)	loss 0.516 (0.811)	Acc@1 62.500 (65.523)
Train: [12][440/517]	BT 0.234 (0.238)	DT 0.029 (0.035)	loss 0.829 (0.811)	Acc@1 62.500 (65.597)
Train: [12][450/517]	BT 0.232 (0.238)	DT 0.028 (0.035)	loss 1.465 (0.815)	Acc@1 50.000 (65.611)
Train: [12][460/517]	BT 0.231 (0.238)	DT 0.027 (0.035)	loss 0.657 (0.813)	Acc@1 62.500 (65.734)
Train: [12][470/517]	BT 0.231 (0.238)	DT 0.027 (0.034)	loss 0.697 (0.814)	Acc@1 62.500 (65.479)
Train: [12][480/517]	BT 0.232 (0.238)	DT 0.028 (0.034)	loss 2.063 (0.814)	Acc@1 25.000 (65.599)
Train: [12][490/517]	BT 0.231 (0.238)	DT 0.028 (0.034)	loss 0.309 (0.816)	Acc@1 87.500 (65.612)
Train: [12][500/517]	BT 0.230 (0.238)	DT 0.028 (0.034)	loss 0.367 (0.816)	Acc@1 87.500 (65.625)
Train: [12][510/517]	BT 0.233 (0.237)	DT 0.028 (0.034)	loss 0.651 (0.817)	Acc@1 50.000 (65.539)
Train epoch 12, total time 123.02, accuracy:65.57
 * S_p: 37.49, S_e: 40.78, Score: 39.14 (Best S_p: 44.02, S_e: 41.80, Score: 42.91)
 * Acc@1 38.90
Train: [13][10/517]	BT 0.231 (0.487)	DT 0.028 (0.284)	loss 0.181 (0.721)	Acc@1 100.000 (62.500)
Train: [13][20/517]	BT 0.231 (0.359)	DT 0.028 (0.156)	loss 0.446 (0.703)	Acc@1 100.000 (66.875)
Train: [13][30/517]	BT 0.231 (0.317)	DT 0.028 (0.113)	loss 0.778 (0.749)	Acc@1 62.500 (65.000)
Train: [13][40/517]	BT 0.231 (0.295)	DT 0.028 (0.092)	loss 1.019 (0.782)	Acc@1 62.500 (66.875)
Train: [13][50/517]	BT 0.231 (0.283)	DT 0.028 (0.079)	loss 0.579 (0.781)	Acc@1 75.000 (66.750)
Train: [13][60/517]	BT 0.231 (0.274)	DT 0.028 (0.071)	loss 0.569 (0.787)	Acc@1 50.000 (67.083)
Train: [13][70/517]	BT 0.231 (0.268)	DT 0.028 (0.065)	loss 0.312 (0.746)	Acc@1 75.000 (67.857)
Train: [13][80/517]	BT 0.231 (0.263)	DT 0.028 (0.060)	loss 0.410 (0.742)	Acc@1 87.500 (67.188)
Train: [13][90/517]	BT 0.231 (0.260)	DT 0.028 (0.057)	loss 0.632 (0.734)	Acc@1 75.000 (67.361)
Train: [13][100/517]	BT 0.231 (0.257)	DT 0.028 (0.054)	loss 1.177 (0.745)	Acc@1 50.000 (67.125)
Train: [13][110/517]	BT 0.231 (0.255)	DT 0.028 (0.051)	loss 0.839 (0.747)	Acc@1 62.500 (67.614)
Train: [13][120/517]	BT 0.231 (0.253)	DT 0.028 (0.050)	loss 0.779 (0.741)	Acc@1 62.500 (67.812)
Train: [13][130/517]	BT 0.231 (0.251)	DT 0.028 (0.048)	loss 0.941 (0.761)	Acc@1 75.000 (67.404)
Train: [13][140/517]	BT 0.231 (0.250)	DT 0.028 (0.046)	loss 0.644 (0.764)	Acc@1 75.000 (66.786)
Train: [13][150/517]	BT 0.230 (0.248)	DT 0.027 (0.045)	loss 0.329 (0.765)	Acc@1 100.000 (67.417)
Train: [13][160/517]	BT 0.230 (0.247)	DT 0.028 (0.044)	loss 1.042 (0.769)	Acc@1 50.000 (67.031)
Train: [13][170/517]	BT 0.230 (0.246)	DT 0.027 (0.043)	loss 0.877 (0.766)	Acc@1 75.000 (67.132)
Train: [13][180/517]	BT 0.230 (0.245)	DT 0.028 (0.042)	loss 1.381 (0.775)	Acc@1 37.500 (67.014)
Train: [13][190/517]	BT 0.230 (0.245)	DT 0.028 (0.042)	loss 1.360 (0.775)	Acc@1 50.000 (66.776)
Train: [13][200/517]	BT 0.230 (0.244)	DT 0.027 (0.041)	loss 1.098 (0.785)	Acc@1 50.000 (66.500)
Train: [13][210/517]	BT 0.230 (0.243)	DT 0.027 (0.040)	loss 0.414 (0.789)	Acc@1 87.500 (66.607)
Train: [13][220/517]	BT 0.229 (0.243)	DT 0.027 (0.040)	loss 0.853 (0.789)	Acc@1 62.500 (66.705)
Train: [13][230/517]	BT 0.230 (0.242)	DT 0.027 (0.039)	loss 1.046 (0.791)	Acc@1 37.500 (66.957)
Train: [13][240/517]	BT 0.230 (0.242)	DT 0.028 (0.039)	loss 0.855 (0.792)	Acc@1 62.500 (67.031)
Train: [13][250/517]	BT 0.230 (0.241)	DT 0.027 (0.038)	loss 0.958 (0.792)	Acc@1 75.000 (67.000)
Train: [13][260/517]	BT 0.231 (0.241)	DT 0.029 (0.038)	loss 0.557 (0.787)	Acc@1 87.500 (67.500)
Train: [13][270/517]	BT 0.230 (0.240)	DT 0.027 (0.038)	loss 0.437 (0.787)	Acc@1 87.500 (67.454)
Train: [13][280/517]	BT 0.230 (0.240)	DT 0.027 (0.037)	loss 0.621 (0.787)	Acc@1 75.000 (67.589)
Train: [13][290/517]	BT 0.230 (0.240)	DT 0.028 (0.037)	loss 0.953 (0.781)	Acc@1 50.000 (67.759)
Train: [13][300/517]	BT 0.232 (0.239)	DT 0.029 (0.037)	loss 0.615 (0.781)	Acc@1 75.000 (67.458)
Train: [13][310/517]	BT 0.233 (0.239)	DT 0.029 (0.036)	loss 0.461 (0.783)	Acc@1 87.500 (67.500)
Train: [13][320/517]	BT 0.233 (0.239)	DT 0.029 (0.036)	loss 0.407 (0.787)	Acc@1 62.500 (67.500)
Train: [13][330/517]	BT 0.235 (0.239)	DT 0.029 (0.036)	loss 0.414 (0.785)	Acc@1 62.500 (67.576)
Train: [13][340/517]	BT 0.234 (0.239)	DT 0.029 (0.036)	loss 0.655 (0.787)	Acc@1 62.500 (67.353)
Train: [13][350/517]	BT 0.235 (0.239)	DT 0.029 (0.036)	loss 1.103 (0.789)	Acc@1 50.000 (67.393)
Train: [13][360/517]	BT 0.234 (0.239)	DT 0.029 (0.035)	loss 0.381 (0.788)	Acc@1 87.500 (67.396)
Train: [13][370/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 0.775 (0.788)	Acc@1 62.500 (67.500)
Train: [13][380/517]	BT 0.230 (0.238)	DT 0.028 (0.035)	loss 0.567 (0.786)	Acc@1 62.500 (67.434)
Train: [13][390/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 0.608 (0.785)	Acc@1 75.000 (67.404)
Train: [13][400/517]	BT 0.231 (0.238)	DT 0.028 (0.035)	loss 1.011 (0.787)	Acc@1 50.000 (67.344)
Train: [13][410/517]	BT 0.232 (0.238)	DT 0.028 (0.035)	loss 0.426 (0.792)	Acc@1 75.000 (67.256)
Train: [13][420/517]	BT 0.237 (0.238)	DT 0.031 (0.034)	loss 1.565 (0.796)	Acc@1 12.500 (67.083)
Train: [13][430/517]	BT 0.233 (0.238)	DT 0.028 (0.034)	loss 1.927 (0.796)	Acc@1 37.500 (67.238)
Train: [13][440/517]	BT 0.233 (0.237)	DT 0.029 (0.034)	loss 0.402 (0.794)	Acc@1 100.000 (67.159)
Train: [13][450/517]	BT 0.232 (0.237)	DT 0.028 (0.034)	loss 0.747 (0.793)	Acc@1 50.000 (67.194)
Train: [13][460/517]	BT 0.233 (0.237)	DT 0.029 (0.034)	loss 0.598 (0.790)	Acc@1 62.500 (67.120)
Train: [13][470/517]	BT 0.236 (0.237)	DT 0.030 (0.034)	loss 1.239 (0.789)	Acc@1 50.000 (67.207)
Train: [13][480/517]	BT 0.234 (0.237)	DT 0.029 (0.034)	loss 1.243 (0.793)	Acc@1 50.000 (67.135)
Train: [13][490/517]	BT 0.237 (0.237)	DT 0.032 (0.034)	loss 0.950 (0.792)	Acc@1 37.500 (67.117)
Train: [13][500/517]	BT 0.231 (0.237)	DT 0.028 (0.034)	loss 0.906 (0.789)	Acc@1 75.000 (67.150)
Train: [13][510/517]	BT 0.240 (0.237)	DT 0.030 (0.033)	loss 1.081 (0.789)	Acc@1 62.500 (67.181)
Train epoch 13, total time 122.83, accuracy:67.07
 * S_p: 46.68, S_e: 38.15, Score: 42.41 (Best S_p: 44.02, S_e: 41.80, Score: 42.91)
 * Acc@1 43.03
Train: [14][10/517]	BT 0.238 (0.498)	DT 0.034 (0.293)	loss 0.575 (0.797)	Acc@1 87.500 (72.500)
Train: [14][20/517]	BT 0.233 (0.366)	DT 0.029 (0.161)	loss 0.383 (0.693)	Acc@1 75.000 (73.125)
Train: [14][30/517]	BT 0.232 (0.321)	DT 0.028 (0.117)	loss 1.191 (0.687)	Acc@1 62.500 (72.083)
Train: [14][40/517]	BT 0.232 (0.300)	DT 0.028 (0.095)	loss 0.569 (0.715)	Acc@1 87.500 (71.250)
Train: [14][50/517]	BT 0.233 (0.286)	DT 0.028 (0.082)	loss 0.667 (0.717)	Acc@1 62.500 (70.500)
Train: [14][60/517]	BT 0.234 (0.277)	DT 0.028 (0.073)	loss 0.228 (0.713)	Acc@1 75.000 (70.833)
Train: [14][70/517]	BT 0.232 (0.271)	DT 0.028 (0.067)	loss 1.361 (0.754)	Acc@1 62.500 (69.821)
Train: [14][80/517]	BT 0.237 (0.266)	DT 0.033 (0.062)	loss 0.409 (0.734)	Acc@1 100.000 (69.531)
Train: [14][90/517]	BT 0.234 (0.263)	DT 0.029 (0.058)	loss 0.617 (0.728)	Acc@1 50.000 (69.167)
Train: [14][100/517]	BT 0.231 (0.260)	DT 0.028 (0.055)	loss 1.150 (0.741)	Acc@1 37.500 (68.000)
Train: [14][110/517]	BT 0.231 (0.257)	DT 0.028 (0.053)	loss 0.759 (0.761)	Acc@1 50.000 (65.909)
Train: [14][120/517]	BT 0.238 (0.255)	DT 0.034 (0.051)	loss 0.438 (0.757)	Acc@1 62.500 (65.729)
Train: [14][130/517]	BT 0.231 (0.253)	DT 0.028 (0.049)	loss 0.514 (0.745)	Acc@1 75.000 (66.731)
Train: [14][140/517]	BT 0.234 (0.252)	DT 0.028 (0.048)	loss 0.619 (0.750)	Acc@1 100.000 (66.875)
Train: [14][150/517]	BT 0.234 (0.251)	DT 0.029 (0.047)	loss 0.939 (0.752)	Acc@1 75.000 (67.000)
Train: [14][160/517]	BT 0.234 (0.250)	DT 0.029 (0.045)	loss 0.819 (0.757)	Acc@1 75.000 (67.109)
Train: [14][170/517]	BT 0.234 (0.249)	DT 0.029 (0.044)	loss 0.395 (0.759)	Acc@1 87.500 (67.206)
Train: [14][180/517]	BT 0.233 (0.248)	DT 0.028 (0.044)	loss 0.350 (0.758)	Acc@1 87.500 (67.569)
Train: [14][190/517]	BT 0.233 (0.247)	DT 0.028 (0.043)	loss 0.344 (0.758)	Acc@1 87.500 (67.171)
Train: [14][200/517]	BT 0.233 (0.246)	DT 0.029 (0.042)	loss 0.712 (0.751)	Acc@1 87.500 (67.562)
Train: [14][210/517]	BT 0.232 (0.246)	DT 0.028 (0.041)	loss 0.785 (0.752)	Acc@1 87.500 (67.798)
Train: [14][220/517]	BT 0.238 (0.245)	DT 0.035 (0.041)	loss 0.468 (0.751)	Acc@1 87.500 (67.614)
Train: [14][230/517]	BT 0.231 (0.245)	DT 0.028 (0.040)	loss 0.268 (0.746)	Acc@1 87.500 (67.826)
Train: [14][240/517]	BT 0.231 (0.244)	DT 0.027 (0.040)	loss 1.165 (0.753)	Acc@1 37.500 (67.344)
Train: [14][250/517]	BT 0.233 (0.244)	DT 0.028 (0.039)	loss 0.580 (0.754)	Acc@1 75.000 (67.500)
Train: [14][260/517]	BT 0.231 (0.243)	DT 0.028 (0.039)	loss 0.999 (0.756)	Acc@1 50.000 (67.596)
Train: [14][270/517]	BT 0.234 (0.243)	DT 0.028 (0.039)	loss 0.748 (0.751)	Acc@1 62.500 (67.917)
Train: [14][280/517]	BT 0.231 (0.242)	DT 0.028 (0.038)	loss 0.838 (0.755)	Acc@1 62.500 (67.902)
Train: [14][290/517]	BT 0.231 (0.242)	DT 0.028 (0.038)	loss 0.301 (0.753)	Acc@1 87.500 (68.190)
Train: [14][300/517]	BT 0.231 (0.242)	DT 0.028 (0.038)	loss 0.829 (0.753)	Acc@1 62.500 (68.042)
Train: [14][310/517]	BT 0.231 (0.241)	DT 0.028 (0.037)	loss 0.615 (0.750)	Acc@1 75.000 (68.226)
Train: [14][320/517]	BT 0.232 (0.241)	DT 0.028 (0.037)	loss 0.876 (0.748)	Acc@1 62.500 (68.359)
Train: [14][330/517]	BT 0.233 (0.241)	DT 0.028 (0.037)	loss 0.680 (0.747)	Acc@1 62.500 (68.220)
Train: [14][340/517]	BT 0.233 (0.241)	DT 0.028 (0.037)	loss 0.638 (0.745)	Acc@1 50.000 (68.272)
Train: [14][350/517]	BT 0.233 (0.240)	DT 0.029 (0.036)	loss 0.324 (0.739)	Acc@1 62.500 (68.250)
Train: [14][360/517]	BT 0.233 (0.240)	DT 0.030 (0.036)	loss 0.375 (0.738)	Acc@1 62.500 (68.507)
Train: [14][370/517]	BT 0.236 (0.240)	DT 0.031 (0.036)	loss 1.565 (0.746)	Acc@1 37.500 (68.311)
